date_key,full_date,day,month,year,day_of_week,month_name,is_weekend
20170723,2017-07-23,23,7,2017,Sunday,July,t
20160327,2016-03-27,27,3,2016,Sunday,March,t
20121108,2012-11-08,8,11,2012,Thursday,November,f
20210616,2021-06-16,16,6,2021,Wednesday,June,f
20140225,2014-02-25,25,2,2014,Tuesday,February,f
20221023,2022-10-23,23,10,2022,Sunday,October,t
20180317,2018-03-17,17,3,2018,Saturday,March,t
20180516,2018-05-16,16,5,2018,Wednesday,May,f
20220611,2022-06-11,11,6,2022,Saturday,June,t
20201226,2020-12-26,26,12,2020,Saturday,December,t
20121028,2012-10-28,28,10,2012,Sunday,October,t
20161127,2016-11-27,27,11,2016,Sunday,November,t
20160815,2016-08-15,15,8,2016,Monday,August,f
20190406,2019-04-06,6,4,2019,Saturday,April,t
20230123,2023-01-23,23,1,2023,Monday,January,f
20120307,2012-03-07,7,3,2012,Wednesday,March,f
20190315,2019-03-15,15,3,2019,Friday,March,f
20200827,2020-08-27,27,8,2020,Thursday,August,f
20170306,2017-03-06,6,3,2017,Monday,March,f
20220509,2022-05-09,9,5,2022,Monday,May,f
20111123,2011-11-23,23,11,2011,Wednesday,November,f
20121008,2012-10-08,8,10,2012,Monday,October,f
20121114,2012-11-14,14,11,2012,Wednesday,November,f
20240308,2024-03-08,8,3,2024,Friday,March,f
20241121,2024-11-21,21,11,2024,Thursday,November,f
20200130,2020-01-30,30,1,2020,Thursday,January,f
20160718,2016-07-18,18,7,2016,Monday,July,f
20170816,2017-08-16,16,8,2017,Wednesday,August,f
20220222,2022-02-22,22,2,2022,Tuesday,February,f
20201205,2020-12-05,5,12,2020,Saturday,December,t
20121117,2012-11-17,17,11,2012,Saturday,November,t
20140224,2014-02-24,24,2,2014,Monday,February,f
20130117,2013-01-17,17,1,2013,Thursday,January,f
20170308,2017-03-08,8,3,2017,Wednesday,March,f
20190411,2019-04-11,11,4,2019,Thursday,April,f
20160724,2016-07-24,24,7,2016,Sunday,July,t
20140520,2014-05-20,20,5,2014,Tuesday,May,f
20180902,2018-09-02,2,9,2018,Sunday,September,t
20200510,2020-05-10,10,5,2020,Sunday,May,t
20110607,2011-06-07,7,6,2011,Tuesday,June,f
20230313,2023-03-13,13,3,2023,Monday,March,f
20100503,2010-05-03,3,5,2010,Monday,May,f
20170531,2017-05-31,31,5,2017,Wednesday,May,f
20190701,2019-07-01,1,7,2019,Monday,July,f
20171216,2017-12-16,16,12,2017,Saturday,December,t
20170927,2017-09-27,27,9,2017,Wednesday,September,f
20210722,2021-07-22,22,7,2021,Thursday,July,f
20180823,2018-08-23,23,8,2018,Thursday,August,f
20240510,2024-05-10,10,5,2024,Friday,May,f
20210421,2021-04-21,21,4,2021,Wednesday,April,f
20180929,2018-09-29,29,9,2018,Saturday,September,t
20230210,2023-02-10,10,2,2023,Friday,February,f
20151014,2015-10-14,14,10,2015,Wednesday,October,f
20140120,2014-01-20,20,1,2014,Monday,January,f
20131114,2013-11-14,14,11,2013,Thursday,November,f
20170327,2017-03-27,27,3,2017,Monday,March,f
20140502,2014-05-02,2,5,2014,Friday,May,f
20110810,2011-08-10,10,8,2011,Wednesday,August,f
20120711,2012-07-11,11,7,2012,Wednesday,July,f
20151224,2015-12-24,24,12,2015,Thursday,December,f
20111016,2011-10-16,16,10,2011,Sunday,October,t
20140826,2014-08-26,26,8,2014,Tuesday,August,f
20150115,2015-01-15,15,1,2015,Thursday,January,f
20161022,2016-10-22,22,10,2016,Saturday,October,t
20200818,2020-08-18,18,8,2020,Tuesday,August,f
20140911,2014-09-11,11,9,2014,Thursday,September,f
20180511,2018-05-11,11,5,2018,Friday,May,f
20220624,2022-06-24,24,6,2022,Friday,June,f
20240208,2024-02-08,8,2,2024,Thursday,February,f
20170908,2017-09-08,8,9,2017,Friday,September,f
20221009,2022-10-09,9,10,2022,Sunday,October,t
20190513,2019-05-13,13,5,2019,Monday,May,f
20190112,2019-01-12,12,1,2019,Saturday,January,t
20210131,2021-01-31,31,1,2021,Sunday,January,t
20170616,2017-06-16,16,6,2017,Friday,June,f
20190405,2019-04-05,5,4,2019,Friday,April,f
20240610,2024-06-10,10,6,2024,Monday,June,f
20121026,2012-10-26,26,10,2012,Friday,October,f
20190407,2019-04-07,7,4,2019,Sunday,April,t
20160706,2016-07-06,6,7,2016,Wednesday,July,f
20111206,2011-12-06,6,12,2011,Tuesday,December,f
20170422,2017-04-22,22,4,2017,Saturday,April,t
20130802,2013-08-02,2,8,2013,Friday,August,f
20190720,2019-07-20,20,7,2019,Saturday,July,t
20220826,2022-08-26,26,8,2022,Friday,August,f
20131113,2013-11-13,13,11,2013,Wednesday,November,f
20100505,2010-05-05,5,5,2010,Wednesday,May,f
20110507,2011-05-07,7,5,2011,Saturday,May,t
20150120,2015-01-20,20,1,2015,Tuesday,January,f
20110819,2011-08-19,19,8,2011,Friday,August,f
20140718,2014-07-18,18,7,2014,Friday,July,f
20121222,2012-12-22,22,12,2012,Saturday,December,t
20110421,2011-04-21,21,4,2011,Thursday,April,f
20120623,2012-06-23,23,6,2012,Saturday,June,t
20171009,2017-10-09,9,10,2017,Monday,October,f
20200717,2020-07-17,17,7,2020,Friday,July,f
20230712,2023-07-12,12,7,2023,Wednesday,July,f
20200213,2020-02-13,13,2,2020,Thursday,February,f
20230626,2023-06-26,26,6,2023,Monday,June,f
20221005,2022-10-05,5,10,2022,Wednesday,October,f
20220908,2022-09-08,8,9,2022,Thursday,September,f
20140831,2014-08-31,31,8,2014,Sunday,August,t
20180106,2018-01-06,6,1,2018,Saturday,January,t
20231206,2023-12-06,6,12,2023,Wednesday,December,f
20140326,2014-03-26,26,3,2014,Wednesday,March,f
20160717,2016-07-17,17,7,2016,Sunday,July,t
20171212,2017-12-12,12,12,2017,Tuesday,December,f
20240628,2024-06-28,28,6,2024,Friday,June,f
20210103,2021-01-03,3,1,2021,Sunday,January,t
20121017,2012-10-17,17,10,2012,Wednesday,October,f
20210524,2021-05-24,24,5,2021,Monday,May,f
20170511,2017-05-11,11,5,2017,Thursday,May,f
20210323,2021-03-23,23,3,2021,Tuesday,March,f
20120824,2012-08-24,24,8,2012,Friday,August,f
20100729,2010-07-29,29,7,2010,Thursday,July,f
20190623,2019-06-23,23,6,2019,Sunday,June,t
20150630,2015-06-30,30,6,2015,Tuesday,June,f
20130806,2013-08-06,6,8,2013,Tuesday,August,f
20220507,2022-05-07,7,5,2022,Saturday,May,t
20170413,2017-04-13,13,4,2017,Thursday,April,f
20131229,2013-12-29,29,12,2013,Sunday,December,t
20220104,2022-01-04,4,1,2022,Tuesday,January,f
20170201,2017-02-01,1,2,2017,Wednesday,February,f
20191211,2019-12-11,11,12,2019,Wednesday,December,f
20191010,2019-10-10,10,10,2019,Thursday,October,f
20231006,2023-10-06,6,10,2023,Friday,October,f
20110530,2011-05-30,30,5,2011,Monday,May,f
20150923,2015-09-23,23,9,2015,Wednesday,September,f
20220719,2022-07-19,19,7,2022,Tuesday,July,f
20241127,2024-11-27,27,11,2024,Wednesday,November,f
20151023,2015-10-23,23,10,2015,Friday,October,f
20160702,2016-07-02,2,7,2016,Saturday,July,t
20240514,2024-05-14,14,5,2024,Tuesday,May,f
20231022,2023-10-22,22,10,2023,Sunday,October,t
20191103,2019-11-03,3,11,2019,Sunday,November,t
20191127,2019-11-27,27,11,2019,Wednesday,November,f
20211030,2021-10-30,30,10,2021,Saturday,October,t
20170519,2017-05-19,19,5,2017,Friday,May,f
20220506,2022-05-06,6,5,2022,Friday,May,f
20131203,2013-12-03,3,12,2013,Tuesday,December,f
20140628,2014-06-28,28,6,2014,Saturday,June,t
20120104,2012-01-04,4,1,2012,Wednesday,January,f
20120309,2012-03-09,9,3,2012,Friday,March,f
20170709,2017-07-09,9,7,2017,Sunday,July,t
20170521,2017-05-21,21,5,2017,Sunday,May,t
20141228,2014-12-28,28,12,2014,Sunday,December,t
20200430,2020-04-30,30,4,2020,Thursday,April,f
20180924,2018-09-24,24,9,2018,Monday,September,f
20180114,2018-01-14,14,1,2018,Sunday,January,t
20221026,2022-10-26,26,10,2022,Wednesday,October,f
20240228,2024-02-28,28,2,2024,Wednesday,February,f
20120116,2012-01-16,16,1,2012,Monday,January,f
20120412,2012-04-12,12,4,2012,Thursday,April,f
20170817,2017-08-17,17,8,2017,Thursday,August,f
20120519,2012-05-19,19,5,2012,Saturday,May,t
20190705,2019-07-05,5,7,2019,Friday,July,f
20110712,2011-07-12,12,7,2011,Tuesday,July,f
20220322,2022-03-22,22,3,2022,Tuesday,March,f
20130505,2013-05-05,5,5,2013,Sunday,May,t
20130429,2013-04-29,29,4,2013,Monday,April,f
20170501,2017-05-01,1,5,2017,Monday,May,f
20191009,2019-10-09,9,10,2019,Wednesday,October,f
20141023,2014-10-23,23,10,2014,Thursday,October,f
20101109,2010-11-09,9,11,2010,Tuesday,November,f
20211202,2021-12-02,2,12,2021,Thursday,December,f
20210820,2021-08-20,20,8,2021,Friday,August,f
20240924,2024-09-24,24,9,2024,Tuesday,September,f
20240104,2024-01-04,4,1,2024,Thursday,January,f
20130101,2013-01-01,1,1,2013,Tuesday,January,f
20181011,2018-10-11,11,10,2018,Thursday,October,f
20150612,2015-06-12,12,6,2015,Friday,June,f
20180906,2018-09-06,6,9,2018,Thursday,September,f
20120311,2012-03-11,11,3,2012,Sunday,March,t
20171107,2017-11-07,7,11,2017,Tuesday,November,f
20120622,2012-06-22,22,6,2012,Friday,June,f
20131215,2013-12-15,15,12,2013,Sunday,December,t
20120429,2012-04-29,29,4,2012,Sunday,April,t
20210622,2021-06-22,22,6,2021,Tuesday,June,f
20121014,2012-10-14,14,10,2012,Sunday,October,t
20180909,2018-09-09,9,9,2018,Sunday,September,t
20110716,2011-07-16,16,7,2011,Saturday,July,t
20220418,2022-04-18,18,4,2022,Monday,April,f
20230308,2023-03-08,8,3,2023,Wednesday,March,f
20150411,2015-04-11,11,4,2015,Saturday,April,t
20140623,2014-06-23,23,6,2014,Monday,June,f
20160205,2016-02-05,5,2,2016,Friday,February,f
20111108,2011-11-08,8,11,2011,Tuesday,November,f
20241215,2024-12-15,15,12,2024,Sunday,December,t
20211129,2021-11-29,29,11,2021,Monday,November,f
20100630,2010-06-30,30,6,2010,Wednesday,June,f
20210527,2021-05-27,27,5,2021,Thursday,May,f
20140223,2014-02-23,23,2,2014,Sunday,February,t
20100125,2010-01-25,25,1,2010,Monday,January,f
20211105,2021-11-05,5,11,2021,Friday,November,f
20200314,2020-03-14,14,3,2020,Saturday,March,t
20200723,2020-07-23,23,7,2020,Thursday,July,f
20240117,2024-01-17,17,1,2024,Wednesday,January,f
20141223,2014-12-23,23,12,2014,Tuesday,December,f
20110719,2011-07-19,19,7,2011,Tuesday,July,f
20110124,2011-01-24,24,1,2011,Monday,January,f
20180802,2018-08-02,2,8,2018,Thursday,August,f
20100814,2010-08-14,14,8,2010,Saturday,August,t
20170204,2017-02-04,4,2,2017,Saturday,February,t
20190719,2019-07-19,19,7,2019,Friday,July,f
20220110,2022-01-10,10,1,2022,Monday,January,f
20100228,2010-02-28,28,2,2010,Sunday,February,t
20220205,2022-02-05,5,2,2022,Saturday,February,t
20151104,2015-11-04,4,11,2015,Wednesday,November,f
20230427,2023-04-27,27,4,2023,Thursday,April,f
20120223,2012-02-23,23,2,2012,Thursday,February,f
20200730,2020-07-30,30,7,2020,Thursday,July,f
20220411,2022-04-11,11,4,2022,Monday,April,f
20190521,2019-05-21,21,5,2019,Tuesday,May,f
20110423,2011-04-23,23,4,2011,Saturday,April,t
20160214,2016-02-14,14,2,2016,Sunday,February,t
20180717,2018-07-17,17,7,2018,Tuesday,July,f
20120413,2012-04-13,13,4,2012,Friday,April,f
20111204,2011-12-04,4,12,2011,Sunday,December,t
20140724,2014-07-24,24,7,2014,Thursday,July,f
20170302,2017-03-02,2,3,2017,Thursday,March,f
20200205,2020-02-05,5,2,2020,Wednesday,February,f
20220630,2022-06-30,30,6,2022,Thursday,June,f
20190119,2019-01-19,19,1,2019,Saturday,January,t
20170601,2017-06-01,1,6,2017,Thursday,June,f
20180203,2018-02-03,3,2,2018,Saturday,February,t
20110818,2011-08-18,18,8,2011,Thursday,August,f
20190713,2019-07-13,13,7,2019,Saturday,July,t
20210227,2021-02-27,27,2,2021,Saturday,February,t
20210118,2021-01-18,18,1,2021,Monday,January,f
20220426,2022-04-26,26,4,2022,Tuesday,April,f
20190817,2019-08-17,17,8,2019,Saturday,August,t
20200707,2020-07-07,7,7,2020,Tuesday,July,f
20111018,2011-10-18,18,10,2011,Tuesday,October,f
20110419,2011-04-19,19,4,2011,Tuesday,April,f
20180714,2018-07-14,14,7,2018,Saturday,July,t
20120130,2012-01-30,30,1,2012,Monday,January,f
20210119,2021-01-19,19,1,2021,Tuesday,January,f
20221210,2022-12-10,10,12,2022,Saturday,December,t
20200625,2020-06-25,25,6,2020,Thursday,June,f
20200105,2020-01-05,5,1,2020,Sunday,January,t
20110606,2011-06-06,6,6,2011,Monday,June,f
20241013,2024-10-13,13,10,2024,Sunday,October,t
20200316,2020-03-16,16,3,2020,Monday,March,f
20240806,2024-08-06,6,8,2024,Tuesday,August,f
20200225,2020-02-25,25,2,2020,Tuesday,February,f
20101022,2010-10-22,22,10,2010,Friday,October,f
20111229,2011-12-29,29,12,2011,Thursday,December,f
20200129,2020-01-29,29,1,2020,Wednesday,January,f
20211010,2021-10-10,10,10,2021,Sunday,October,t
20150524,2015-05-24,24,5,2015,Sunday,May,t
20240725,2024-07-25,25,7,2024,Thursday,July,f
20120327,2012-03-27,27,3,2012,Tuesday,March,f
20140521,2014-05-21,21,5,2014,Wednesday,May,f
20121005,2012-10-05,5,10,2012,Friday,October,f
20130827,2013-08-27,27,8,2013,Tuesday,August,f
20150201,2015-02-01,1,2,2015,Sunday,February,t
20240402,2024-04-02,2,4,2024,Tuesday,April,f
20200319,2020-03-19,19,3,2020,Thursday,March,f
20160709,2016-07-09,9,7,2016,Saturday,July,t
20181207,2018-12-07,7,12,2018,Friday,December,f
20120325,2012-03-25,25,3,2012,Sunday,March,t
20120520,2012-05-20,20,5,2012,Sunday,May,t
20120722,2012-07-22,22,7,2012,Sunday,July,t
20160531,2016-05-31,31,5,2016,Tuesday,May,f
20181005,2018-10-05,5,10,2018,Friday,October,f
20180131,2018-01-31,31,1,2018,Wednesday,January,f
20200301,2020-03-01,1,3,2020,Sunday,March,t
20220405,2022-04-05,5,4,2022,Tuesday,April,f
20101117,2010-11-17,17,11,2010,Wednesday,November,f
20160412,2016-04-12,12,4,2016,Tuesday,April,f
20120215,2012-02-15,15,2,2012,Wednesday,February,f
20110226,2011-02-26,26,2,2011,Saturday,February,t
20140909,2014-09-09,9,9,2014,Tuesday,September,f
20230911,2023-09-11,11,9,2023,Monday,September,f
20210320,2021-03-20,20,3,2021,Saturday,March,t
20110927,2011-09-27,27,9,2011,Tuesday,September,f
20100705,2010-07-05,5,7,2010,Monday,July,f
20240112,2024-01-12,12,1,2024,Friday,January,f
20101002,2010-10-02,2,10,2010,Saturday,October,t
20230830,2023-08-30,30,8,2023,Wednesday,August,f
20181117,2018-11-17,17,11,2018,Saturday,November,t
20100603,2010-06-03,3,6,2010,Thursday,June,f
20160919,2016-09-19,19,9,2016,Monday,September,f
20200515,2020-05-15,15,5,2020,Friday,May,f
20211001,2021-10-01,1,10,2021,Friday,October,f
20121212,2012-12-12,12,12,2012,Wednesday,December,f
20200822,2020-08-22,22,8,2020,Saturday,August,t
20120107,2012-01-07,7,1,2012,Saturday,January,t
20200529,2020-05-29,29,5,2020,Friday,May,f
20170524,2017-05-24,24,5,2017,Wednesday,May,f
20171210,2017-12-10,10,12,2017,Sunday,December,t
20240708,2024-07-08,8,7,2024,Monday,July,f
20190429,2019-04-29,29,4,2019,Monday,April,f
20190815,2019-08-15,15,8,2019,Thursday,August,f
20140217,2014-02-17,17,2,2014,Monday,February,f
20141213,2014-12-13,13,12,2014,Saturday,December,t
20220928,2022-09-28,28,9,2022,Wednesday,September,f
20190816,2019-08-16,16,8,2019,Friday,August,f
20100417,2010-04-17,17,4,2010,Saturday,April,t
20240925,2024-09-25,25,9,2024,Wednesday,September,f
20130513,2013-05-13,13,5,2013,Monday,May,f
20150228,2015-02-28,28,2,2015,Saturday,February,t
20200830,2020-08-30,30,8,2020,Sunday,August,t
20111021,2011-10-21,21,10,2011,Friday,October,f
20120718,2012-07-18,18,7,2012,Wednesday,July,f
20170405,2017-04-05,5,4,2017,Wednesday,April,f
20120929,2012-09-29,29,9,2012,Saturday,September,t
20140411,2014-04-11,11,4,2014,Friday,April,f
20101225,2010-12-25,25,12,2010,Saturday,December,t
20151107,2015-11-07,7,11,2015,Saturday,November,t
20120118,2012-01-18,18,1,2012,Wednesday,January,f
20221008,2022-10-08,8,10,2022,Saturday,October,t
20160507,2016-05-07,7,5,2016,Saturday,May,t
20160217,2016-02-17,17,2,2016,Wednesday,February,f
20180726,2018-07-26,26,7,2018,Thursday,July,f
20160407,2016-04-07,7,4,2016,Thursday,April,f
20240226,2024-02-26,26,2,2024,Monday,February,f
20111208,2011-12-08,8,12,2011,Thursday,December,f
20100906,2010-09-06,6,9,2010,Monday,September,f
20210724,2021-07-24,24,7,2021,Saturday,July,t
20151019,2015-10-19,19,10,2015,Monday,October,f
20240525,2024-05-25,25,5,2024,Saturday,May,t
20210928,2021-09-28,28,9,2021,Tuesday,September,f
20240723,2024-07-23,23,7,2024,Tuesday,July,f
20170319,2017-03-19,19,3,2017,Sunday,March,t
20161225,2016-12-25,25,12,2016,Sunday,December,t
20120905,2012-09-05,5,9,2012,Wednesday,September,f
20161228,2016-12-28,28,12,2016,Wednesday,December,f
20161118,2016-11-18,18,11,2016,Friday,November,f
20240630,2024-06-30,30,6,2024,Sunday,June,t
20201201,2020-12-01,1,12,2020,Tuesday,December,f
20100105,2010-01-05,5,1,2010,Tuesday,January,f
20140709,2014-07-09,9,7,2014,Wednesday,July,f
20190617,2019-06-17,17,6,2019,Monday,June,f
20100418,2010-04-18,18,4,2010,Sunday,April,t
20240216,2024-02-16,16,2,2024,Friday,February,f
20180606,2018-06-06,6,6,2018,Wednesday,June,f
20240517,2024-05-17,17,5,2024,Friday,May,f
20131011,2013-10-11,11,10,2013,Friday,October,f
20200104,2020-01-04,4,1,2020,Saturday,January,t
20100912,2010-09-12,12,9,2010,Sunday,September,t
20160310,2016-03-10,10,3,2016,Thursday,March,f
20240529,2024-05-29,29,5,2024,Wednesday,May,f
20210705,2021-07-05,5,7,2021,Monday,July,f
20101204,2010-12-04,4,12,2010,Saturday,December,t
20110915,2011-09-15,15,9,2011,Thursday,September,f
20120629,2012-06-29,29,6,2012,Friday,June,f
20111230,2011-12-30,30,12,2011,Friday,December,f
20101007,2010-10-07,7,10,2010,Thursday,October,f
20230406,2023-04-06,6,4,2023,Thursday,April,f
20100813,2010-08-13,13,8,2010,Friday,August,f
20130501,2013-05-01,1,5,2013,Wednesday,May,f
20240712,2024-07-12,12,7,2024,Friday,July,f
20100325,2010-03-25,25,3,2010,Thursday,March,f
20171011,2017-10-11,11,10,2017,Wednesday,October,f
20230420,2023-04-20,20,4,2023,Thursday,April,f
20150803,2015-08-03,3,8,2015,Monday,August,f
20231005,2023-10-05,5,10,2023,Thursday,October,f
20130804,2013-08-04,4,8,2013,Sunday,August,t
20120121,2012-01-21,21,1,2012,Saturday,January,t
20121129,2012-11-29,29,11,2012,Thursday,November,f
20221213,2022-12-13,13,12,2022,Tuesday,December,f
20110930,2011-09-30,30,9,2011,Friday,September,f
20140615,2014-06-15,15,6,2014,Sunday,June,t
20130606,2013-06-06,6,6,2013,Thursday,June,f
20140512,2014-05-12,12,5,2014,Monday,May,f
20220224,2022-02-24,24,2,2022,Thursday,February,f
20171120,2017-11-20,20,11,2017,Monday,November,f
20210318,2021-03-18,18,3,2021,Thursday,March,f
20130831,2013-08-31,31,8,2013,Saturday,August,t
20190412,2019-04-12,12,4,2019,Friday,April,f
20150716,2015-07-16,16,7,2015,Thursday,July,f
20111214,2011-12-14,14,12,2011,Wednesday,December,f
20160423,2016-04-23,23,4,2016,Saturday,April,t
20191012,2019-10-12,12,10,2019,Saturday,October,t
20101012,2010-10-12,12,10,2010,Tuesday,October,f
20151106,2015-11-06,6,11,2015,Friday,November,f
20161114,2016-11-14,14,11,2016,Monday,November,f
20130810,2013-08-10,10,8,2013,Saturday,August,t
20200712,2020-07-12,12,7,2020,Sunday,July,t
20140209,2014-02-09,9,2,2014,Sunday,February,t
20150317,2015-03-17,17,3,2015,Tuesday,March,f
20210716,2021-07-16,16,7,2021,Friday,July,f
20121211,2012-12-11,11,12,2012,Tuesday,December,f
20180630,2018-06-30,30,6,2018,Saturday,June,t
20100208,2010-02-08,8,2,2010,Monday,February,f
20181206,2018-12-06,6,12,2018,Thursday,December,f
20231121,2023-11-21,21,11,2023,Tuesday,November,f
20151103,2015-11-03,3,11,2015,Tuesday,November,f
20150517,2015-05-17,17,5,2015,Sunday,May,t
20100318,2010-03-18,18,3,2010,Thursday,March,f
20100531,2010-05-31,31,5,2010,Monday,May,f
20170516,2017-05-16,16,5,2017,Tuesday,May,f
20130523,2013-05-23,23,5,2013,Thursday,May,f
20130412,2013-04-12,12,4,2013,Friday,April,f
20180415,2018-04-15,15,4,2018,Sunday,April,t
20210321,2021-03-21,21,3,2021,Sunday,March,t
20171206,2017-12-06,6,12,2017,Wednesday,December,f
20140507,2014-05-07,7,5,2014,Wednesday,May,f
20161120,2016-11-20,20,11,2016,Sunday,November,t
20201125,2020-11-25,25,11,2020,Wednesday,November,f
20210615,2021-06-15,15,6,2021,Tuesday,June,f
20170518,2017-05-18,18,5,2017,Thursday,May,f
20130813,2013-08-13,13,8,2013,Tuesday,August,f
20140316,2014-03-16,16,3,2014,Sunday,March,t
20191213,2019-12-13,13,12,2019,Friday,December,f
20191017,2019-10-17,17,10,2019,Thursday,October,f
20120205,2012-02-05,5,2,2012,Sunday,February,t
20201119,2020-11-19,19,11,2020,Thursday,November,f
20240109,2024-01-09,9,1,2024,Tuesday,January,f
20190608,2019-06-08,8,6,2019,Saturday,June,t
20100730,2010-07-30,30,7,2010,Friday,July,f
20120420,2012-04-20,20,4,2012,Friday,April,f
20140601,2014-06-01,1,6,2014,Sunday,June,t
20240513,2024-05-13,13,5,2024,Monday,May,f
20101014,2010-10-14,14,10,2010,Thursday,October,f
20180812,2018-08-12,12,8,2018,Sunday,August,t
20101203,2010-12-03,3,12,2010,Friday,December,f
20150926,2015-09-26,26,9,2015,Saturday,September,t
20120329,2012-03-29,29,3,2012,Thursday,March,f
20130830,2013-08-30,30,8,2013,Friday,August,f
20141109,2014-11-09,9,11,2014,Sunday,November,t
20171213,2017-12-13,13,12,2017,Wednesday,December,f
20220112,2022-01-12,12,1,2022,Wednesday,January,f
20210324,2021-03-24,24,3,2021,Wednesday,March,f
20100723,2010-07-23,23,7,2010,Friday,July,f
20101026,2010-10-26,26,10,2010,Tuesday,October,f
20230330,2023-03-30,30,3,2023,Thursday,March,f
20240607,2024-06-07,7,6,2024,Friday,June,f
20210725,2021-07-25,25,7,2021,Sunday,July,t
20221019,2022-10-19,19,10,2022,Wednesday,October,f
20190526,2019-05-26,26,5,2019,Sunday,May,t
20161212,2016-12-12,12,12,2016,Monday,December,f
20200406,2020-04-06,6,4,2020,Monday,April,f
20241004,2024-10-04,4,10,2024,Friday,October,f
20140805,2014-08-05,5,8,2014,Tuesday,August,f
