weather_fact_key,date_key,time_key,weather_key,temperature_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,windspeed_10m
59750,20180718,1900,23837,20.5,14.6,18.7,0,0,0,0,22.4
59751,20170130,1900,10328,-6,-9,-11.3,0,0,0,0.05,14.1
59752,20170120,1900,9383,-5.8,-9.5,-9.1,0,0,0,0.06,0.7
59753,20180113,1900,5387,0.1,-3.7,-4.6,0,0,0,0.03,14.6
59754,20180219,1900,17845,-3.6,-6.3,-7.7,0,0,0,0.06,8.2
59755,20180330,1900,1122,8.6,6.4,5.8,0,0,0,0,13.2
59756,20190722,1900,21545,25.6,11.7,24.8,0,0,0,0,8.9
59757,20170413,1900,4436,9.1,0.1,5.7,0,0,0,0,8.6
59758,20181229,1900,9431,3.5,0.8,-0.2,0,0,0,0,11.6
59759,20191013,1900,9920,10.7,9.7,9.2,0,0,0,0,9.7
59760,20180526,1900,4535,23,13.7,23.7,0,0,0,0,3.3
59761,20180629,1900,14192,24.3,13.2,22.9,0,0,0,0,17.1
59762,20180311,1900,5350,9.6,6.2,6,0,0,0,0,18.1
59763,20190517,1900,8377,13.2,8.5,10.8,0,0,0,0,14
59764,20170722,1900,6917,24.7,19.5,27.3,0,0,0,0,6.8
59765,20171127,1900,17242,-1.7,-4.1,-5.6,0,0,0,0,8.4
59766,20190211,1900,4937,3.6,-1.5,-2.4,0,0,0,0,25
59767,20190310,1900,22947,11.3,5.5,5.6,0.1,0.1,0,0,31.4
59768,20190823,1900,25028,22.4,16.6,23.9,0,0,0,0,5.9
59769,20170103,1900,9616,-0,-6.1,-5.1,0,0,0,0,14.6
59770,20170311,1900,3132,5.7,-1,2,0,0,0,0,9.7
59771,20180908,1900,20107,18.2,10.7,17.1,0,0,0,0,8.6
59772,20191009,1900,11925,10.7,10,10.1,2,2,0,0,4.7
59773,20170502,1900,5123,10.9,5.2,8.6,0,0,0,0,7.6
59774,20171026,1900,23362,12,8.9,11,0,0,0,0,5.2
59775,20170917,1900,24626,11.2,9.4,9.4,0.1,0.1,0,0,11
59776,20180103,1900,14553,4.8,0.1,-0.5,0,0,0,0.01,21.6
59777,20190426,1900,7182,21,7.9,19,0,0,0,0,9.9
59778,20180925,1900,5789,7.5,1.2,4.4,0,0,0,0,7.6
59779,20190912,1900,1468,16.4,12.5,16.1,0,0,0,0,7
59780,20190729,1900,13601,25.7,18.8,27.8,0,0,0,0,8.2
59781,20171203,1900,2436,-2.2,-4.8,-6.2,0,0,0,0.09,8.7
59782,20180411,1900,14544,14.5,8.6,12.3,0,0,0,0,12.5
59783,20180201,1900,10638,3.9,3,1,0.4,0.4,0,0,8.6
59784,20181108,1900,7669,11,9.4,10.3,0,0,0,0,3.4
59785,20180322,1900,3773,0.7,-7.1,-3.4,0,0,0,0,7.2
59786,20180525,1900,2749,18.8,14.8,19.4,0,0,0,0,6.7
59787,20181125,1900,6251,4.8,2.9,1.9,0,0,0,0,8.6
59788,20190624,1900,23006,24,13.2,23,0,0,0,0,13.8
59789,20190203,1900,19348,1.3,0.4,-3,0.7,0.2,0.35,0,15.5
59790,20170117,1900,8131,-3.9,-7.2,-9,0,0,0,0.06,13.9
59791,20190311,1900,15360,2.8,-4.2,-2.3,0,0,0,0,16.6
59792,20180719,1900,22033,23.2,13.2,22.1,0,0,0,0,15
59793,20190901,1900,8910,23.2,17,24.6,0,0,0,0,7.3
59794,20190414,1900,13416,10.6,3.1,7.6,0.1,0.1,0,0,9.6
59795,20180628,1900,21890,20.1,15.6,20,0,0,0,0,13.7
59796,20190528,1900,15774,15,13.6,14.9,0.2,0.2,0,0,8.4
59797,20190829,1900,20249,22.3,20.4,24.9,0,0,0,0,9.8
59798,20190710,1900,25035,19.5,5.7,17,0,0,0,0,9.4
59799,20190815,1900,9203,19.1,11,18.4,0,0,0,0,6.6
59800,20170411,1900,2728,7.2,-1,3.8,0,0,0,0,8
59801,20181228,1900,66,5,1.9,1.2,0,0,0,0,13.3
59802,20181203,1900,15014,1,0.8,-2.1,0.4,0.4,0,0.01,7.1
59803,20180726,1900,13448,24.3,17.5,25.8,0,0,0,0,8.3
59804,20180420,1900,14390,16.3,9.9,15.1,0,0,0,0,8.4
59805,20180627,1900,4289,18.3,13.6,16.9,0.2,0.2,0,0,17.4
59806,20180510,1900,14008,18.2,15.2,19.5,0,0,0,0,3
59807,20181211,1900,14462,1.6,-0.8,-2.9,0.1,0.1,0,0.01,15.3
59808,20180222,1900,13746,-1.7,-7.3,-7.5,0,0,0,0.05,19.1
59809,20171114,1900,14677,0.9,-1.2,-2.3,0,0,0,0,6
59810,20170224,1900,24902,3.1,-5.3,-1.7,0,0,0,0,13.6
59811,20170808,1900,13093,22.6,15.2,22,0,0,0,0,15.8
59812,20180909,1900,19610,20.3,11.5,20.2,0,0,0,0,3.8
59813,20170829,1900,18844,19.6,7.5,17.6,0,0,0,0,9.5
59814,20180803,1900,19726,29.4,9.5,27.3,0,0,0,0,13.4
59815,20190312,1900,1119,3.9,-2.6,0.5,0,0,0,0,6
59816,20190904,1900,6210,17.1,10.5,16,0,0,0,0,8.6
59817,20170415,1900,6191,12.1,4.2,9.4,0,0,0,0,9.4
59818,20170803,1900,2154,26.8,20.2,29.4,0,0,0,0,9.2
59819,20171224,1900,1382,5.9,3.2,2.6,0,0,0,0,12.2
59820,20191021,1900,4973,13.1,11.6,12.8,0,0,0,0,5.3
59821,20170123,1900,8524,-4.4,-7.2,-8.1,0,0,0,0.05,4.7
59822,20180517,1900,11130,15,11.2,12.8,0.3,0.3,0,0,17.4
59823,20170916,1900,16038,13.6,12.1,12.6,0,0,0,0,11.3
59824,20171016,1900,16678,14.8,12.8,15.5,0,0,0,0,1.1
59825,20180522,1900,24087,19.7,12.7,18.8,0,0,0,0,11.8
59826,20170824,1900,18623,21,10.4,19.9,0,0,0,0,8.5
59827,20170510,1900,9754,8.2,2.9,5.4,0,0,0,0,8.2
59828,20180202,1900,3431,-1,-2,-4.6,0,0,0,0,8.6
59829,20190915,1900,4973,15,12,14.1,0,0,0,0,10.1
59830,20170429,1900,431,8.8,1.8,6.1,0,0,0,0,6
59831,20190607,1900,20984,21.4,17.1,23.1,0,0,0,0,5.7
59832,20190618,1900,905,23.8,18.2,26.2,0,0,0,0,4.3
59833,20180331,1900,2196,9.7,8.6,9.2,1.1,1.1,0,0,1
59834,20170225,1900,3839,0.4,-5.5,-3.3,0,0,0,0,6.1
59835,20190627,1900,12107,26.2,6,22.6,0,0,0,0,17.7
59836,20181227,1900,4689,1.9,1.2,-1.3,0,0,0,0,8.8
59837,20181029,1900,17483,17.6,14.6,15.3,0.1,0.1,0,0,26.1
59838,20190811,1900,4820,22.6,16.6,24,0,0,0,0,5.9
59839,20190313,1900,2618,4.8,-0.8,1.3,0,0,0,0,8.8
59840,20171117,1900,13685,4.5,3.4,1.7,0.1,0.1,0,0,9
59841,20190520,1900,8248,15.4,12.1,14.1,0,0,0,0,13.8
59842,20190721,1900,12233,21.8,18,24.2,2.8,2.8,0,0,3.7
59843,20190708,1900,9556,18.7,4.2,15.3,0,0,0,0,13.9
59844,20170928,1900,417,12.6,9.5,11.1,0,0,0,0,8.9
59845,20171122,1900,10597,3.4,2.2,0.7,0,0,0,0,6.4
59846,20170513,1900,14310,16.5,12.5,16.3,0,0,0,0,6.4
59847,20180626,1900,11487,18.5,8.9,16.5,0,0,0,0,12.2
59848,20190415,1900,3116,8.9,-3.9,4.6,0,0,0,0,11
59849,20170421,1900,12382,9,-0.6,5.7,0,0,0,0,7
59850,20170820,1900,21590,17.9,8.1,16.4,0,0,0,0,6.8
59851,20171006,1900,857,8.7,3.2,5.9,0,0,0,0,8.6
59852,20171002,1900,14301,12.9,5.2,9.6,0,0,0,0,14.5
59853,20180926,1900,4586,8,1.6,4.9,0,0,0,0,8.6
59854,20180910,1900,2868,21,13.7,21.3,0,0,0,0,6.6
59855,20170422,1900,19476,5.9,1.8,2.3,0,0,0,0,12
59856,20190109,1900,7293,-0.3,-2.3,-4,0.1,0,0.07,0.05,8.6
59857,20190907,1900,23186,15.2,14,15.9,0.9,0.9,0,0,4.1
59858,20190809,1900,1078,24.2,15.9,25.2,0,0,0,0,7.4
59859,20170716,1900,10216,20.4,7.7,18.5,0,0,0,0,9
59860,20171027,1900,7896,9.3,5.8,4.2,0.2,0.2,0,0,27.8
59861,20171210,1900,916,1.5,-3.6,-4.5,0.4,0,0.28,0.03,23.4
59862,20170106,1900,22670,-8.6,-14.9,-14.4,0,0,0,0.02,15.6
59863,20190314,1900,9241,5.7,0.6,0.9,0.3,0.3,0,0,19.3
59864,20190510,1900,23943,12.4,7.9,10.6,0,0,0,0,8.7
59865,20190920,1900,13249,10.1,3.9,7.7,0,0,0,0,7.1
59866,20180625,1900,9477,19.1,6.3,16.9,0,0,0,0,8.7
59867,20170424,1900,6443,7.9,1.5,4.5,0,0,0,0,10.3
59868,20170726,1900,20701,17.6,14.6,18.5,0,0,0,0,3.8
59869,20180430,1900,928,18.9,11.4,18.1,0,0,0,0,8.4
59870,20190604,1900,24850,22.6,19.2,25.3,0,0,0,0,5.1
59871,20170915,1900,12308,14.1,7,11.8,0,0,0,0,10.9
59872,20170324,1900,14798,7.8,2.6,4.4,0,0,0,0,11.2
59873,20171204,1900,15460,0.9,-1.3,-3.6,0,0,0,0.09,14.5
59874,20181020,1900,21415,10.6,2.3,6.2,0,0,0,0,18.3
59875,20170115,1900,7096,-9.5,-11,-14.8,0,0,0,0.06,13.4
59876,20180503,1900,2727,18.2,15,17.9,1.4,1.4,0,0,13.2
59877,20170208,1900,16489,-5.2,-9.5,-10.2,0,0,0,0.07,11.8
59878,20180203,1900,115,-0.1,-2.4,-3.9,0,0,0,0,9.2
59879,20180427,1900,5005,15.3,5.5,11.7,0,0,0,0,17.4
59880,20180802,1900,11256,29.1,19.2,32.1,0,0,0,0,3.2
59881,20180220,1900,16394,-1.8,-5.6,-5.9,0,0,0,0.05,8.4
59882,20190617,1900,9408,21.7,13.6,21.6,0,0,0,0,8.6
59883,20190621,1900,22346,23.2,15.6,24.2,0,0,0,0,6.2
59884,20181226,1900,1594,3.9,0.8,0.7,0.1,0.1,0,0,8.6
59885,20190115,1900,17159,2.4,-1.7,-2.9,0,0,0,0.02,20.2
59886,20181128,1900,14308,-3,-5,-6.9,0,0,0,0,7.3
59887,20190315,1900,20525,7.3,3.6,3.5,0.5,0.5,0,0,15.4
59888,20180826,1900,10478,16.2,4.9,13.7,0,0,0,0,8.7
59889,20190204,1900,24171,-0,-2.7,-3.2,0,0,0,0.01,4.4
59890,20170708,1900,1680,25.4,13.7,25.5,0,0,0,0,7.5
59891,20190416,1900,14243,10.5,-1.9,6.6,0,0,0,0,10.2
59892,20180624,1900,23062,16.7,7.4,14.1,0,0,0,0,13.6
59893,20190427,1900,10473,13.5,4.6,11,0,0,0,0,8.7
59894,20181109,1900,9458,11.6,10.6,10.1,0,0,0,0,11.6
59895,20181210,1900,23915,0,-3.4,-3.7,0,0,0,0,8
59896,20171208,1900,9978,0.1,-0.9,-2.6,0,0,0,0.03,3.1
59897,20170304,1900,15778,12.5,3.1,6.5,0,0,0,0,29.8
59898,20170323,1900,18989,7.7,5.8,5.5,0,0,0,0,7.7
59899,20190619,1900,7789,20.2,18.5,22.9,0,0,0,0,3.3
59900,20170613,1900,10681,20,8.3,17.5,0,0,0,0,14.3
59901,20171107,1900,8768,7.3,5,3.4,0,0,0,0,18.3
59902,20190720,1900,13758,27.1,14.7,27.8,0,0,0,0,5.5
59903,20180204,1900,8462,-0.9,-4.1,-4.9,0,0,0,0,9
59904,20170217,1900,15200,-1.7,-2.4,-5.6,0,0,0,0.02,9.9
59905,20170615,1900,10488,24.4,7.4,23,0,0,0,0,5.3
59906,20180911,1900,13678,19.9,8.8,18.3,0,0,0,0,8.4
59907,20171223,1900,19239,7.2,3.7,1.8,0,0,0,0,26.9
59908,20170714,1900,15600,18.7,9.5,18.5,0,0,0,0,0.4
59909,20191010,1900,15645,7.9,5,5.5,0,0,0,0,7.6
59910,20170828,1900,1327,20.2,7.8,18,0,0,0,0,10.7
59911,20190316,1900,25158,6.6,5.1,4.2,0,0,0,0,8.6
59912,20190925,1900,8457,15.1,11.3,14.4,0,0,0,0,7.5
59913,20170319,1900,12007,7.3,6,5.1,0.1,0.1,0,0,8.1
59914,20181028,1900,23923,8.1,7.2,4.4,0.8,0.8,0,0,20.3
59915,20170521,1900,2463,17.5,6.9,14.5,0,0,0,0,15.3
59916,20171215,1900,23766,-1.3,-3,-5.2,0,0,0,0,9.1
59917,20170125,1900,8450,-1.9,-3.6,-5.3,0,0,0,0.05,5.8
59918,20191015,1900,13463,17.1,12.7,15.3,0,0,0,0,18.1
59919,20170914,1900,11459,12.6,7.3,9.1,0.5,0.5,0,0,19.2
59920,20181117,1900,24205,1.6,-7.2,-3.3,0,0,0,0,13.2
59921,20190826,1900,5573,22.7,19.2,25.2,0,0,0,0,6.6
59922,20171028,1900,9414,8.8,2.9,3.9,0,0,0,0,22.9
59923,20180309,1900,3127,3.1,2.2,0,0,0,0,0.01,8.8
59924,20180623,1900,3450,15.1,6.3,11.1,0,0,0,0,20.9
59925,20170725,1900,21404,17.9,10.2,16.6,0,0,0,0,9.4
59926,20181225,1900,16300,2.9,-0.1,-2.4,0,0,0,0,21.9
59927,20171109,1900,2138,6.9,5.4,5.1,0,0,0,0,4.7
59928,20191101,1900,23917,6.1,0.4,0.9,0,0,0,0,21.7
59929,20180401,1900,25110,6.7,0.9,2,0,0,0,0,18.5
59930,20180301,1900,23707,-5.6,-13.7,-11.4,0,0,0,0.04,15.4
59931,20170228,1900,11820,6.4,2.1,2.9,0,0,0,0,11.8
59932,20170223,1900,7659,9.1,5.2,6.6,0,0,0,0,9.1
59933,20181207,1900,18840,2.1,1.9,-0.8,0,0,0,0,7
59934,20180822,1900,22919,27.6,11.8,27,0,0,0,0,7.8
59935,20190317,1900,9863,9,6.4,7,0,0,0,0,7.6
59936,20181123,1900,11019,5.1,3.6,1.4,0,0,0,0,15.1
59937,20170226,1900,24855,3.4,-0.7,0.1,0,0,0,0,7.2
59938,20180321,1900,9610,-2.2,-11.8,-7,0,0,0,0,9.2
59939,20170804,1900,18723,26.4,20.3,29.6,0,0,0,0,5.4
59940,20180622,1900,14891,13.8,5,10.2,0.1,0.1,0,0,16.4
59941,20190417,1900,4729,12.5,2.4,9.3,0,0,0,0,10
59942,20170329,1900,20517,13.3,5.1,10.5,0,0,0,0,10.8
59943,20170620,1900,17788,29,11,27.7,0,0,0,0,11.1
59944,20190616,1900,9313,21,16.3,20.9,0,0,0,0,16
59945,20180114,1900,10323,-1.4,-3.5,-5.2,0,0,0,0.04,7.7
59946,20170316,1900,15511,6.9,1.8,3.9,0,0,0,0,8.4
59947,20180912,1900,23323,19.4,14.6,19.5,0,0,0,0,10
59948,20190909,1900,12499,14.3,8.3,11.5,0,0,0,0,16.1
59949,20181121,1900,22609,1.6,-1.3,-2.8,0,0,0,0.01,14.4
59950,20190709,1900,24785,18.1,4.1,14.3,0,0,0,0,16.3
59951,20180205,1900,373,-2.9,-5.5,-6.5,0,0,0,0,5.1
59952,20170605,1900,15694,22.2,8,20.3,0,0,0,0,9.2
59953,20191001,1900,14159,16.2,10.6,15.1,0,0,0,0,8.6
59954,20171105,1900,19417,9.4,6.3,5.9,0,0,0,0,17.3
59955,20190523,1900,2607,13.5,7.8,11.4,0,0,0,0,10.6
59956,20170518,1900,11602,21.3,7.6,18.8,0,0,0,0,12.8
59957,20170107,1900,21494,-8.8,-15.1,-12.7,0,0,0,0.02,2.3
59958,20170626,1900,10930,25.3,12.9,25.3,0,0,0,0,6
59959,20190318,1900,11589,5.3,-3.5,1.4,0,0,0,0,8.5
59960,20180621,1900,23219,24.8,15.7,23.2,0.2,0.2,0,0,24.2
59961,20170203,1900,11364,1,0.9,-1.6,0.1,0.1,0,0.12,4.7
59962,20190908,1900,23917,16.1,12.8,15.6,0,0,0,0,9.6
59963,20170406,1900,19554,7.6,-1.5,2.6,0,0,0,0,18.1
59964,20180424,1900,5288,16.5,8.1,14.8,0,0,0,0,8
59965,20170913,1900,5169,16.7,9.3,14.7,0,0,0,0,12.2
59966,20190816,1900,11597,17.6,13.4,17.6,0,0,0,0,7.6
59967,20170727,1900,4067,17.5,14.5,18.3,0,0,0,0,4.6
59968,20190212,1900,8875,0.7,-3.6,-4.5,0,0,0,0,17.9
59969,20180801,1900,11083,28.1,18.3,29.8,0,0,0,0,9.5
59970,20171128,1900,625,2.3,-1.8,-1.5,0.1,0.1,0,0,9.5
59971,20190611,1900,12611,26.2,15.7,25.7,0,0,0,0,16.6
59972,20180402,1900,7010,5.5,1.4,2.3,0,0,0,0,9
59973,20171222,1900,9927,5.5,2.9,1.9,0,0,0,0,13.2
59974,20170114,1900,8405,-0.5,-3.3,-5.2,0,0,0,0.06,14.6
59975,20181202,1900,13521,-0.6,-1.4,-5.2,1.1,0.8,0.21,0.02,15.6
59976,20180315,1900,15514,6.1,2.7,2.1,0,0,0,0,15.8
59977,20180620,1900,16931,26.6,11.9,25.4,0,0,0,0,12.1
59978,20190615,1900,20678,25.6,20.6,28.8,0,0,0,0,6.9
59979,20180119,1900,18863,-1.9,-3.1,-5.6,0,0,0,0.08,7.9
59980,20190602,1900,22956,21.3,16.6,22.6,0,0,0,0,6.7
59981,20170214,1900,1048,-2.4,-4.4,-6.1,0,0,0,0.04,6.4
59982,20181209,1900,20032,5.1,3.1,1.7,0.1,0.1,0,0,12.7
59983,20190319,1900,24650,3.9,-3.7,-0.3,0,0,0,0,10.5
59984,20180224,1900,14838,-5.8,-14,-11.6,0,0,0,0.04,15.5
59985,20180511,1900,24855,18,15.4,19.2,0,0,0,0,4.5
59986,20180722,1900,19991,19.9,17.2,21.2,0.5,0.5,0,0,9.1
59987,20181110,1900,8911,9.8,8.2,8.1,0.1,0.1,0,0,8.2
59988,20181224,1900,10288,0.8,-3.4,-4.6,0,0,0,0,19
59989,20190205,1900,209,-4.4,-6.5,-8.1,0,0,0,0.01,5.1
59990,20170601,1900,1022,21.3,5.4,19,0,0,0,0,8.2
59991,20190418,1900,1886,14.9,3.6,11.5,0,0,0,0,13
59992,20170817,1900,22243,24.7,13,24.9,0,0,0,0,4.9
59993,20180206,1900,14886,-0.7,-4.3,-5.7,0,0,0,0,15.4
59994,20190719,1900,20013,22.3,18.3,25,0,0,0,0,1.8
59995,20170611,1900,10233,22.3,9.1,20.5,0,0,0,0,10.9
59996,20170525,1900,14897,16.4,7.3,13.8,0,0,0,0,12.6
59997,20170912,1900,18058,12,10.7,11.3,0,0,0,0,5.9
59998,20180619,1900,12932,24.1,10.8,22.2,0,0,0,0,14.8
59999,20180927,1900,19618,13,5,10.7,0,0,0,0,7.1
60000,20170501,1900,19034,13.6,5,10.8,0,0,0,0,10.4
60001,20180102,1900,20562,0.7,-0.7,-2.9,0,0,0,0,9.7
60002,20170523,1900,11712,19.7,12.2,19.6,0,0,0,0,5.4
60003,20170815,1900,5227,26.4,12.1,26.3,0,0,0,0,5
60004,20171013,1900,22789,11.7,9.6,10.5,0,0,0,0,7.1
60005,20170719,1900,17846,25.4,17.5,27.2,0,0,0,0,6
60006,20190802,1900,12073,21.7,15.5,23,0.2,0.2,0,0,4.4
60007,20190320,1900,14038,4.3,-2.7,0.6,0,0,0,0,8.4
60008,20180913,1900,3019,20.5,16.1,21.5,0,0,0,0,7.2
60009,20170205,1900,6603,-3.3,-3.6,-7.4,0,0,0,0.08,10.4
60010,20180106,1900,788,7.5,6.5,5.6,0,0,0,0,7.2
60011,20170608,1900,23832,20,5.9,18.3,0,0,0,0,5
60012,20180501,1900,14840,17.4,7.3,14.6,0,0,0,0,14.3
60013,20181027,1900,7418,7.7,6.2,5.4,0.7,0.7,0,0,9.3
60014,20191006,1900,9912,7.2,0.8,3.2,0,0,0,0,13.7
60015,20171029,1900,20247,5.3,2.3,-0.6,0.9,0.7,0.14,0,28.3
60016,20180816,1900,986,23.9,11.3,23,0,0,0,0,8.8
60017,20170806,1900,11468,19.7,12.3,18.8,0,0,0,0,11.2
60018,20180207,1900,5934,0.6,-0.8,-3.2,0.3,0,0.21,0.03,10.7
60019,20180618,1900,3558,24.1,9.2,21.7,0,0,0,0,14.8
60020,20180725,1900,13251,24.9,12.9,24,0,0,0,0,12
60021,20190122,1900,343,-4.5,-7.7,-8.4,0,0,0,0.01,5.8
60022,20180829,1900,17134,22.7,10.1,20.8,0,0,0,0,13.8
60023,20190919,1900,9611,9.7,2.2,6.5,0,0,0,0,9.8
60024,20190831,1900,3548,24.8,16.9,26,0,0,0,0,8.3
60025,20170305,1900,16441,8.6,4.2,6.7,0.3,0.3,0,0,3.4
60026,20170302,1900,2033,5.5,-4.6,0.9,0,0,0,0,12.6
60027,20190827,1900,694,22.9,18.6,25.1,0,0,0,0,6.6
60028,20170212,1900,21802,0.8,-3.3,-3,0,0,0,0.06,8.2
60029,20171005,1900,16228,15.5,8.3,10.8,0.1,0.1,0,0,29.2
60030,20180815,1900,22956,23.4,8.3,21.2,0,0,0,0,11.5
60031,20190321,1900,18169,7.6,-0.9,4.1,0,0,0,0,8.8
60032,20190111,1900,9826,-1.1,-4.9,-5.3,0.1,0,0.07,0.06,9.4
60033,20181223,1900,8029,4.3,2.9,1.6,0,0,0,0,7.6
60034,20180403,1900,7464,11,7.2,8.9,0,0,0,0,9.7
60035,20180320,1900,24332,-2.1,-12.2,-6.7,0,0,0,0,8.4
60036,20180422,1900,5430,17.7,10.5,16.7,0,0,0,0,8
60037,20170709,1900,2886,26.8,16.7,27.3,0,0,0,0,12.3
60038,20180617,1900,9017,24.1,12.9,24,0,0,0,0,7.4
60039,20191002,1900,21897,13,11.2,11.3,0.1,0.1,0,0,14.4
60040,20190609,1900,12424,22.4,16.1,22.5,0,0,0,0,13.7
60041,20190807,1900,14631,24.6,16,24.5,0.1,0.1,0,0,14.7
60042,20171020,1900,23705,9.9,9.6,8.7,0,0,0,0,7.5
60043,20190718,1900,15913,24.5,8.4,23.9,0,0,0,0,1.5
60044,20171121,1900,19034,7.5,5.6,4.5,0,0,0,0,13.5
60045,20170911,1900,718,16.1,14.8,16.9,1.1,1.1,0,0,5.1
60046,20170827,1900,13562,22.3,14.9,22.4,0,0,0,0,10.5
60047,20190501,1900,13367,13.9,7.5,11.1,0,0,0,0,14.7
60048,20170509,1900,10554,6.5,-2.7,2.8,0,0,0,0,8.6
60049,20170703,1900,17970,20.6,4.8,18.3,0,0,0,0,7.6
60050,20170419,1900,19249,3,-1.3,-3.1,0.2,0.2,0,0.01,25.7
60051,20171017,1900,3116,12,10.9,10.9,0,0,0,0,9.4
60052,20180914,1900,17395,16.8,15.3,17.7,0.4,0.4,0,0,6.6
60053,20171206,1900,4223,3.3,-0.4,-0.8,0,0,0,0.04,13
60054,20170418,1900,16726,4.7,-1.1,0.4,0,0,0,0,13.8
60055,20190322,1900,15175,10.7,7,8.3,0,0,0,0,10.9
60056,20171111,1900,2420,5.4,1.4,1.9,0.2,0.2,0,0,10.8
60057,20190121,1900,2657,-6.1,-8.7,-10.2,0,0,0,0.01,6.6
60058,20170508,1900,15314,12.6,7,10.5,0,0,0,0,9.1
60059,20170206,1900,7960,1,-0.6,-2.5,0,0,0,0.07,8.9
60060,20180208,1900,23104,-1,-4.3,-5.7,0,0,0,0.04,13.5
60061,20190518,1900,23818,14.6,11.1,14,0,0,0,0,6.8
60062,20191020,1900,6382,16,12.9,15.2,0,0,0,0,11.6
60063,20190630,1900,24535,29.9,14,28.9,0,0,0,0,16.1
60064,20190428,1900,7858,11.9,2.9,8.1,0,0,0,0,14.3
60065,20171221,1900,3650,4.4,3,0.8,0,0,0,0.01,13.4
60066,20170617,1900,19843,15.8,8.8,12.3,0,0,0,0,21.7
60067,20190425,1900,5666,21.2,6.8,18.2,0,0,0,0,14.8
60068,20180616,1900,122,22.9,11.8,21.8,0,0,0,0,11.2
60069,20190506,1900,6237,8.7,-1.8,3.9,0,0,0,0,16.9
60070,20181005,1900,16061,12.7,6,10,0,0,0,0,11.8
60071,20190123,1900,22190,-3.8,-8.9,-9.1,0,0,0,0.01,15.1
60072,20190817,1900,909,22.1,13.4,22.7,0,0,0,0,3.3
60073,20190114,1900,9281,-0.1,-6.2,-6.9,0.1,0,0.07,0.01,26.5
60074,20190422,1900,13029,15.1,2.4,11.3,0,0,0,0,14.1
60075,20170118,1900,12790,-8,-10.7,-12.6,0,0,0,0.06,8.6
60076,20170108,1900,12841,-11.6,-18,-16.5,0,0,0,0.03,8
60077,20170327,1900,7983,7.3,1.2,3.9,0,0,0,0,10.3
60078,20190216,1900,11825,5.2,0.5,2.7,0,0,0,0,3.1
60079,20190323,1900,7234,10,7,7.5,0,0,0,0,11.5
60080,20190206,1900,11249,-2.9,-6.1,-6.4,0,0,0,0.01,3.7
60081,20181222,1900,15811,6,3.3,1.4,0,0,0,0.01,21
60082,20171115,1900,1154,-0.1,-0.8,-3.8,0,0,0,0,10
60083,20170505,1900,22239,13,9.9,11.3,0,0,0,0,11.4
60084,20170122,1900,15580,-6,-8.6,-10.6,0,0,0,0.05,9.8
60085,20170402,1900,18844,14.1,4.9,11.8,0,0,0,0,6.9
60086,20180118,1900,16243,2.5,-0.3,-1.5,0.8,0.7,0.07,0.09,12.3
60087,20180823,1900,20287,28.9,11.7,27.4,0,0,0,0,14.4
60088,20180404,1900,20012,12.2,7.5,9.9,0,0,0,0,11.5
60089,20170414,1900,18931,9,1.5,5.9,0,0,0,0,8.3
60090,20180615,1900,12309,20.9,11.3,20.5,0,0,0,0,5.5
60091,20181111,1900,11605,8,6.8,6.6,0,0,0,0,3.9
60092,20170910,1900,8733,15.4,13.8,15.8,0.4,0.4,0,0,5.9
60093,20170629,1900,2949,21.6,10.7,20,0,0,0,0,12.3
60094,20170109,1900,2621,-4.7,-8.1,-8.5,0,0,0,0.03,5.2
60095,20170531,1900,18386,22.9,12.9,22,0,0,0,0,13
60096,20171012,1900,13049,14.3,9.4,12.6,0,0,0,0,10.2
60097,20180731,1900,23175,28.4,14,27.7,0,0,0,0,13.8
60098,20191103,1900,22155,15.3,12.1,12.5,0.3,0.3,0,0,23.9
60099,20190511,1900,24210,14,10.9,13.3,0,0,0,0,6.9
60100,20180814,1900,3184,23.8,12.3,23.3,0,0,0,0,7.9
60101,20170802,1900,7610,27.2,17.2,28.3,0,0,0,0,9.8
60102,20170201,1900,2893,-1.6,-2.1,-4.6,1.2,0,0.84,0.13,3.9
60103,20190324,1900,12373,10.8,7.4,8.7,0.1,0.1,0,0,10.2
60104,20180518,1900,21619,16.6,11.2,15.4,0,0,0,0,10.8
60105,20181006,1900,12827,17,10.2,14.8,0,0,0,0,15.2
60106,20170811,1900,14697,21.4,17.3,21.9,0,0,0,0,13.9
60107,20171030,1900,1959,4.6,-0.7,-0.2,0,0,0,0,17.6
60108,20181026,1900,19314,9.4,7.6,7.6,0,0,0,0,8.3
60109,20170623,1900,17045,26.1,12.3,25.2,0,0,0,0,10.7
60110,20191026,1900,4973,12.8,10.8,12.4,0,0,0,0,4.9
60111,20190614,1900,9930,27.9,17.7,29.3,0,0,0,0,9.5
60112,20180915,1900,6971,17.2,10.9,16.3,0,0,0,0,7.6
60113,20170809,1900,11828,26.9,17.3,28.4,0,0,0,0,7
60114,20180720,1900,6725,25.1,13.2,25.3,0,0,0,0,5.1
60115,20180209,1900,6049,-0.5,-3,-3.7,0,0,0,0.04,4.3
60116,20190926,1900,2051,13.5,10.9,12.6,0,0,0,0,8.1
60117,20170618,1900,5232,21.8,9,20.6,0,0,0,0,6.9
60118,20170516,1900,6746,17.5,10,15.9,0,0,0,0,10.6
60119,20170522,1900,11521,18.9,9.9,17.9,0,0,0,0,6.9
