traffic_fact_key,location_key,year,car_count,truck_count,total_vehicles
5760,19420,2015,7,4,11
5761,19420,2016,7,4,11
5762,19420,2017,7,4,11
5763,19420,2018,8,6,14
5764,19420,2019,8,6,14
5765,19420,2020,7,6,13
5766,19420,2021,7,6,13
5767,19420,2022,7,8,15
5768,19420,2023,7,8,15
5769,18678,2010,0,0,0
5770,18678,2011,0,0,0
5771,18678,2012,0,0,0
5772,18678,2013,5,5,10
5773,18678,2014,5,5,10
5774,18678,2015,6,4,10
5775,18678,2016,6,4,10
5776,18678,2017,6,4,10
5777,18678,2018,6,7,13
5778,18678,2019,6,7,13
5779,18678,2020,6,7,13
5780,18678,2021,6,7,13
5781,18678,2022,6,8,14
5782,18678,2023,6,8,14
5783,16270,2010,4,7,11
5784,16270,2011,4,7,11
5785,16270,2012,4,7,11
5786,16270,2013,3,7,10
5787,16270,2014,3,7,10
5788,16270,2015,3,7,10
5789,16270,2016,3,7,10
5790,16270,2017,3,7,10
5791,16270,2018,3,7,10
5792,16270,2019,3,7,10
5793,16270,2020,3,7,10
5794,16270,2021,3,7,10
5795,16270,2022,3,7,10
5796,16270,2023,3,7,10
5797,20770,2010,9,5,14
5798,20770,2011,9,5,14
5799,20770,2012,9,5,14
5800,20770,2013,7,8,15
5801,20770,2014,7,8,15
5802,20770,2015,7,8,15
5803,20770,2016,7,8,15
5804,20770,2017,8,5,13
5805,20770,2018,8,5,13
5806,20770,2019,8,5,13
5807,20770,2020,8,5,13
5808,20770,2021,8,5,13
5809,20770,2022,8,7,15
5810,20770,2023,8,7,15
5811,21140,2010,0,0,0
5812,21140,2011,0,0,0
5813,21140,2012,0,0,0
5814,21140,2013,50,11,61
5815,21140,2014,52,11,63
5816,21140,2015,58,9,67
5817,21140,2016,60,9,69
5818,21140,2017,59,9,68
5819,21140,2018,64,11,75
5820,21140,2019,65,11,76
5821,21140,2020,64,11,75
5822,21140,2021,65,10,75
5823,21140,2022,64,10,74
5824,21140,2023,64,10,74
5825,16267,2010,34,9,43
5826,16267,2011,35,10,45
5827,16267,2012,35,10,45
5828,16267,2013,43,11,54
5829,16267,2014,45,11,56
5830,16267,2015,48,9,57
5831,16267,2016,49,9,58
5832,16267,2017,48,9,57
5833,16267,2018,51,9,60
5834,16267,2019,52,10,62
5835,16267,2020,51,10,61
5836,16267,2021,52,10,62
5837,16267,2022,52,10,62
5838,16267,2023,52,10,62
5839,7037,2010,0,0,0
5840,7037,2011,0,0,0
5841,7037,2012,0,0,0
5842,7037,2013,44,11,55
5843,7037,2014,46,11,57
5844,7037,2015,50,9,59
5845,7037,2016,52,9,61
5846,7037,2017,51,9,60
5847,7037,2018,55,10,65
5848,7037,2019,56,11,67
5849,7037,2020,55,11,66
5850,7037,2021,56,10,66
5851,7037,2022,56,10,66
5852,7037,2023,56,10,66
5853,4009,2010,40,9,49
5854,4009,2011,41,10,51
5855,4009,2012,42,11,53
5856,4009,2013,42,11,53
5857,4009,2014,43,11,54
5858,4009,2015,46,10,56
5859,4009,2016,47,10,57
5860,4009,2017,47,10,57
5861,4009,2018,49,10,59
5862,4009,2019,50,10,60
5863,4009,2020,49,10,59
5864,4009,2021,50,10,60
5865,4009,2022,50,10,60
5866,4009,2023,50,10,60
5867,3479,2010,40,9,49
5868,3479,2011,41,10,51
5869,3479,2012,42,11,53
5870,3479,2013,42,11,53
5871,3479,2014,43,11,54
5872,3479,2015,46,10,56
5873,3479,2016,47,10,57
5874,3479,2017,47,10,57
5875,3479,2018,49,10,59
5876,3479,2019,50,10,60
5877,3479,2020,49,10,59
5878,3479,2021,50,10,60
5879,3479,2022,50,10,60
5880,3479,2023,50,10,60
5881,3545,2010,44,9,53
5882,3545,2011,45,10,55
5883,3545,2012,47,11,58
5884,3545,2013,47,11,58
5885,3545,2014,48,11,59
5886,3545,2015,52,10,62
5887,3545,2016,53,10,63
5888,3545,2017,53,10,63
5889,3545,2018,54,10,64
5890,3545,2019,55,10,65
5891,3545,2020,54,10,64
5892,3545,2021,54,10,64
5893,3545,2022,54,10,64
5894,3545,2023,54,10,64
5895,20299,2010,32,11,43
5896,20299,2011,34,12,46
5897,20299,2012,36,12,48
5898,20299,2013,36,12,48
5899,20299,2014,37,12,49
5900,20299,2015,38,11,49
5901,20299,2016,39,11,50
5902,20299,2017,39,11,50
5903,20299,2018,40,11,51
5904,20299,2019,41,10,51
5905,20299,2020,41,10,51
5906,20299,2021,41,10,51
5907,20299,2022,41,10,51
5908,20299,2023,41,10,51
5909,15720,2010,12,5,17
5910,15720,2011,13,6,19
5911,15720,2012,12,6,18
5912,15720,2013,11,5,16
5913,15720,2014,11,5,16
5914,15720,2015,11,5,16
5915,15720,2016,13,5,18
5916,15720,2017,13,5,18
5917,15720,2018,12,5,17
5918,15720,2019,12,5,17
5919,15720,2020,12,5,17
5920,15720,2021,12,5,17
5921,15720,2022,12,5,17
5922,15720,2023,12,5,17
5923,5793,2010,10,8,18
5924,5793,2011,9,8,17
5925,5793,2012,9,8,17
5926,5793,2013,9,8,17
5927,5793,2014,9,8,17
5928,5793,2015,9,8,17
5929,5793,2016,9,7,16
5930,5793,2017,9,6,15
5931,5793,2018,9,6,15
5932,5793,2019,9,6,15
5933,5793,2020,9,6,15
5934,5793,2021,9,6,15
5935,5793,2022,9,6,15
5936,5793,2023,9,6,15
5937,10330,2010,26,11,37
5938,10330,2011,27,11,38
5939,10330,2012,30,11,41
5940,10330,2013,32,11,43
5941,10330,2014,33,10,43
5942,10330,2015,35,10,45
5943,10330,2016,35,10,45
5944,10330,2017,35,10,45
5945,10330,2018,34,10,44
5946,10330,2019,34,10,44
5947,10330,2020,33,10,43
5948,10330,2021,32,10,42
5949,10330,2022,32,10,42
5950,10330,2023,32,10,42
5951,13687,2010,5,7,12
5952,13687,2011,5,7,12
5953,13687,2012,5,7,12
5954,13687,2013,5,7,12
5955,13687,2014,5,7,12
5956,13687,2015,5,7,12
5957,13687,2016,5,7,12
5958,13687,2017,6,9,15
5959,13687,2018,6,9,15
5960,13687,2019,6,9,15
5961,13687,2020,5,14,19
5962,13687,2021,5,14,19
5963,13687,2022,5,14,19
5964,13687,2023,5,14,19
5965,16588,2010,6,12,18
5966,16588,2011,6,12,18
5967,16588,2012,6,12,18
5968,16588,2013,6,12,18
5969,16588,2014,6,12,18
5970,16588,2015,6,12,18
5971,16588,2016,7,10,17
5972,16588,2017,6,10,16
5973,16588,2018,6,10,16
